center,left,right,steering,throttle,gear,speed
CNN_Training_Images/IMG/center_2020_04_11_19_56_02_814.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_02_814.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_02_814.jpg,0,1,0,30.18996
CNN_Training_Images/IMG/center_2020_04_11_19_56_02_901.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_02_901.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_02_901.jpg,0,1,0,30.19045
CNN_Training_Images/IMG/center_2020_04_11_19_56_02_985.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_02_985.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_02_985.jpg,-0.05,1,0,30.18986
CNN_Training_Images/IMG/center_2020_04_11_19_56_03_066.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_03_066.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_03_066.jpg,-0.25,1,0,30.17551
CNN_Training_Images/IMG/center_2020_04_11_19_56_03_146.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_03_146.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_03_146.jpg,0,1,0,30.18887
CNN_Training_Images/IMG/center_2020_04_11_19_56_03_226.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_03_226.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_03_226.jpg,0,1,0,30.1901
CNN_Training_Images/IMG/center_2020_04_11_19_56_03_302.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_03_302.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_03_302.jpg,0,1,0,30.19029
CNN_Training_Images/IMG/center_2020_04_11_19_56_03_379.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_03_379.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_03_379.jpg,-0.1,1,0,30.18822
CNN_Training_Images/IMG/center_2020_04_11_19_56_03_452.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_03_452.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_03_452.jpg,-0.25,1,0,30.17553
CNN_Training_Images/IMG/center_2020_04_11_19_56_03_526.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_03_526.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_03_526.jpg,0,1,0,30.18994
CNN_Training_Images/IMG/center_2020_04_11_19_56_03_600.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_03_600.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_03_600.jpg,0,1,0,30.18988
CNN_Training_Images/IMG/center_2020_04_11_19_56_03_672.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_03_672.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_03_672.jpg,0,1,0,30.19058
CNN_Training_Images/IMG/center_2020_04_11_19_56_03_746.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_03_746.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_03_746.jpg,0,1,0,30.19027
CNN_Training_Images/IMG/center_2020_04_11_19_56_03_818.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_03_818.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_03_818.jpg,0,1,0,30.19031
CNN_Training_Images/IMG/center_2020_04_11_19_56_03_890.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_03_890.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_03_890.jpg,0,1,0,30.19044
CNN_Training_Images/IMG/center_2020_04_11_19_56_03_963.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_03_963.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_03_963.jpg,-0.05,1,0,30.18973
CNN_Training_Images/IMG/center_2020_04_11_19_56_04_035.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_04_035.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_04_035.jpg,-0.25,1,0,30.17496
CNN_Training_Images/IMG/center_2020_04_11_19_56_04_109.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_04_109.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_04_109.jpg,0,1,0,30.18305
CNN_Training_Images/IMG/center_2020_04_11_19_56_04_189.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_04_189.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_04_189.jpg,0,1,0,30.18959
CNN_Training_Images/IMG/center_2020_04_11_19_56_04_266.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_04_266.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_04_266.jpg,0,1,0,30.19016
CNN_Training_Images/IMG/center_2020_04_11_19_56_04_340.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_04_340.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_04_340.jpg,0,1,0,30.19028
CNN_Training_Images/IMG/center_2020_04_11_19_56_04_415.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_04_415.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_04_415.jpg,0,1,0,30.19029
CNN_Training_Images/IMG/center_2020_04_11_19_56_04_487.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_04_487.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_04_487.jpg,-0.15,1,0,30.18472
CNN_Training_Images/IMG/center_2020_04_11_19_56_04_556.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_04_556.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_04_556.jpg,0,1,0,30.18503
CNN_Training_Images/IMG/center_2020_04_11_19_56_04_624.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_04_624.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_04_624.jpg,0,1,0,30.18992
CNN_Training_Images/IMG/center_2020_04_11_19_56_04_698.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_04_698.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_04_698.jpg,0,1,0,30.19017
CNN_Training_Images/IMG/center_2020_04_11_19_56_04_767.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_04_767.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_04_767.jpg,0,1,0,30.19005
CNN_Training_Images/IMG/center_2020_04_11_19_56_04_834.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_04_834.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_04_834.jpg,0,1,0,30.19028
CNN_Training_Images/IMG/center_2020_04_11_19_56_04_916.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_04_916.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_04_916.jpg,0,1,0,30.1903
CNN_Training_Images/IMG/center_2020_04_11_19_56_04_984.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_04_984.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_04_984.jpg,0,1,0,30.19025
CNN_Training_Images/IMG/center_2020_04_11_19_56_05_056.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_05_056.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_05_056.jpg,-0.15,1,0,30.18432
CNN_Training_Images/IMG/center_2020_04_11_19_56_05_124.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_05_124.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_05_124.jpg,-0.3,1,0,30.16936
CNN_Training_Images/IMG/center_2020_04_11_19_56_05_194.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_05_194.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_05_194.jpg,-0.45,1,0,30.15155
CNN_Training_Images/IMG/center_2020_04_11_19_56_05_262.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_05_262.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_05_262.jpg,0,1,0,30.18835
CNN_Training_Images/IMG/center_2020_04_11_19_56_05_333.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_05_333.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_05_333.jpg,0,1,0,30.18965
CNN_Training_Images/IMG/center_2020_04_11_19_56_05_401.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_05_401.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_05_401.jpg,0,1,0,30.19026
CNN_Training_Images/IMG/center_2020_04_11_19_56_05_470.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_05_470.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_05_470.jpg,-0.05,1,0,30.19007
CNN_Training_Images/IMG/center_2020_04_11_19_56_05_537.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_05_537.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_05_537.jpg,-0.25,1,0,30.1762
CNN_Training_Images/IMG/center_2020_04_11_19_56_05_611.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_05_611.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_05_611.jpg,-0.4,1,0,30.15853
CNN_Training_Images/IMG/center_2020_04_11_19_56_05_685.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_05_685.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_05_685.jpg,0,1,0,30.189
CNN_Training_Images/IMG/center_2020_04_11_19_56_05_765.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_05_765.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_05_765.jpg,0,1,0,30.19004
CNN_Training_Images/IMG/center_2020_04_11_19_56_05_848.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_05_848.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_05_848.jpg,0,1,0,30.19027
CNN_Training_Images/IMG/center_2020_04_11_19_56_05_928.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_05_928.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_05_928.jpg,0,1,0,30.19029
CNN_Training_Images/IMG/center_2020_04_11_19_56_06_001.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_06_001.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_06_001.jpg,0,1,0,30.19031
CNN_Training_Images/IMG/center_2020_04_11_19_56_06_070.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_06_070.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_06_070.jpg,0,1,0,30.1903
CNN_Training_Images/IMG/center_2020_04_11_19_56_06_139.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_06_139.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_06_139.jpg,0,1,0,30.19031
CNN_Training_Images/IMG/center_2020_04_11_19_56_06_207.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_06_207.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_06_207.jpg,0,1,0,30.19064
CNN_Training_Images/IMG/center_2020_04_11_19_56_06_273.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_06_273.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_06_273.jpg,0,1,0,30.19027
CNN_Training_Images/IMG/center_2020_04_11_19_56_06_352.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_06_352.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_06_352.jpg,0,1,0,30.19029
CNN_Training_Images/IMG/center_2020_04_11_19_56_06_431.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_06_431.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_06_431.jpg,-0.05,1,0,30.1897
CNN_Training_Images/IMG/center_2020_04_11_19_56_06_511.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_06_511.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_06_511.jpg,-0.25,1,0,30.17477
CNN_Training_Images/IMG/center_2020_04_11_19_56_06_592.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_06_592.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_06_592.jpg,-0.45,1,0,30.15146
CNN_Training_Images/IMG/center_2020_04_11_19_56_06_669.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_06_669.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_06_669.jpg,0,1,0,30.18835
CNN_Training_Images/IMG/center_2020_04_11_19_56_06_750.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_06_750.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_06_750.jpg,0,1,0,30.18986
CNN_Training_Images/IMG/center_2020_04_11_19_56_06_819.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_06_819.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_06_819.jpg,0,1,0,30.19024
CNN_Training_Images/IMG/center_2020_04_11_19_56_06_887.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_06_887.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_06_887.jpg,0,1,0,30.19024
CNN_Training_Images/IMG/center_2020_04_11_19_56_06_956.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_06_956.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_06_956.jpg,0,1,0,30.1901
CNN_Training_Images/IMG/center_2020_04_11_19_56_07_039.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_07_039.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_07_039.jpg,-0.15,1,0,30.18461
CNN_Training_Images/IMG/center_2020_04_11_19_56_07_106.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_07_106.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_07_106.jpg,-0.3,1,0,30.16962
CNN_Training_Images/IMG/center_2020_04_11_19_56_07_190.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_07_190.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_07_190.jpg,-0.5000001,1,0,30.14555
CNN_Training_Images/IMG/center_2020_04_11_19_56_07_265.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_07_265.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_07_265.jpg,0,1,0,30.18427
CNN_Training_Images/IMG/center_2020_04_11_19_56_07_337.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_07_337.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_07_337.jpg,0,1,0,30.18924
CNN_Training_Images/IMG/center_2020_04_11_19_56_07_411.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_07_411.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_07_411.jpg,0,1,0,30.18999
CNN_Training_Images/IMG/center_2020_04_11_19_56_07_480.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_07_480.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_07_480.jpg,0,1,0,30.19027
CNN_Training_Images/IMG/center_2020_04_11_19_56_07_549.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_07_549.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_07_549.jpg,0,1,0,30.19033
CNN_Training_Images/IMG/center_2020_04_11_19_56_07_616.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_07_616.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_07_616.jpg,0,1,0,30.19002
CNN_Training_Images/IMG/center_2020_04_11_19_56_07_698.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_07_698.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_07_698.jpg,0,1,0,30.19026
CNN_Training_Images/IMG/center_2020_04_11_19_56_07_765.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_07_765.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_07_765.jpg,-0.1,1,0,30.18773
CNN_Training_Images/IMG/center_2020_04_11_19_56_07_850.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_07_850.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_07_850.jpg,-0.3,1,0,30.16929
CNN_Training_Images/IMG/center_2020_04_11_19_56_07_919.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_07_919.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_07_919.jpg,-0.5000001,1,0,30.14538
CNN_Training_Images/IMG/center_2020_04_11_19_56_07_989.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_07_989.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_07_989.jpg,-0.6500001,1,0,30.12704
CNN_Training_Images/IMG/center_2020_04_11_19_56_08_062.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_08_062.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_08_062.jpg,0,1,0,30.1839
CNN_Training_Images/IMG/center_2020_04_11_19_56_08_131.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_08_131.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_08_131.jpg,0,1,0,30.18856
CNN_Training_Images/IMG/center_2020_04_11_19_56_08_201.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_08_201.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_08_201.jpg,0,1,0,30.19002
CNN_Training_Images/IMG/center_2020_04_11_19_56_08_268.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_08_268.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_08_268.jpg,0,1,0,30.19025
CNN_Training_Images/IMG/center_2020_04_11_19_56_08_337.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_08_337.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_08_337.jpg,0,1,0,30.19031
CNN_Training_Images/IMG/center_2020_04_11_19_56_08_404.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_08_404.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_08_404.jpg,-0.1,1,0,30.18818
CNN_Training_Images/IMG/center_2020_04_11_19_56_08_474.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_08_474.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_08_474.jpg,-0.25,1,0,30.17551
CNN_Training_Images/IMG/center_2020_04_11_19_56_08_558.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_08_558.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_08_558.jpg,-0.5000001,1,0,30.1458
CNN_Training_Images/IMG/center_2020_04_11_19_56_08_634.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_08_634.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_08_634.jpg,-0.6500001,1,0,30.12734
CNN_Training_Images/IMG/center_2020_04_11_19_56_08_705.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_08_705.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_08_705.jpg,0,1,0,30.184
CNN_Training_Images/IMG/center_2020_04_11_19_56_08_776.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_08_776.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_08_776.jpg,0,1,0,30.18916
CNN_Training_Images/IMG/center_2020_04_11_19_56_08_848.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_08_848.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_08_848.jpg,0,1,0,30.19003
CNN_Training_Images/IMG/center_2020_04_11_19_56_08_920.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_08_920.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_08_920.jpg,0,1,0,30.19026
CNN_Training_Images/IMG/center_2020_04_11_19_56_08_991.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_08_991.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_08_991.jpg,-0.1,1,0,30.18797
CNN_Training_Images/IMG/center_2020_04_11_19_56_09_063.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_09_063.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_09_063.jpg,-0.3,1,0,30.17046
CNN_Training_Images/IMG/center_2020_04_11_19_56_09_133.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_09_133.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_09_133.jpg,0,1,0,30.18196
CNN_Training_Images/IMG/center_2020_04_11_19_56_09_204.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_09_204.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_09_204.jpg,0,1,0,30.18868
CNN_Training_Images/IMG/center_2020_04_11_19_56_09_275.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_09_275.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_09_275.jpg,0,1,0,30.19016
CNN_Training_Images/IMG/center_2020_04_11_19_56_09_355.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_09_355.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_09_355.jpg,0,1,0,30.19032
CNN_Training_Images/IMG/center_2020_04_11_19_56_09_433.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_09_433.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_09_433.jpg,0,1,0,30.19033
CNN_Training_Images/IMG/center_2020_04_11_19_56_09_512.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_09_512.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_09_512.jpg,-0.2,1,0,30.18048
CNN_Training_Images/IMG/center_2020_04_11_19_56_09_593.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_09_593.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_09_593.jpg,-0.4,1,0,30.15805
CNN_Training_Images/IMG/center_2020_04_11_19_56_09_674.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_09_674.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_09_674.jpg,0,1,0,30.18928
CNN_Training_Images/IMG/center_2020_04_11_19_56_09_756.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_09_756.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_09_756.jpg,0,1,0,30.19014
CNN_Training_Images/IMG/center_2020_04_11_19_56_09_838.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_09_838.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_09_838.jpg,0,1,0,30.19064
CNN_Training_Images/IMG/center_2020_04_11_19_56_09_918.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_09_918.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_09_918.jpg,0,1,0,30.19034
CNN_Training_Images/IMG/center_2020_04_11_19_56_10_001.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_10_001.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_10_001.jpg,0,1,0,30.19032
CNN_Training_Images/IMG/center_2020_04_11_19_56_10_068.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_10_068.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_10_068.jpg,0,1,0,30.19028
CNN_Training_Images/IMG/center_2020_04_11_19_56_10_151.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_10_151.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_10_151.jpg,0,1,0,30.1903
CNN_Training_Images/IMG/center_2020_04_11_19_56_10_233.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_10_233.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_10_233.jpg,-0.2,1,0,30.17985
CNN_Training_Images/IMG/center_2020_04_11_19_56_10_303.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_10_303.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_10_303.jpg,-0.4,1,0,30.15762
CNN_Training_Images/IMG/center_2020_04_11_19_56_10_369.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_10_369.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_10_369.jpg,0,1,0,30.18741
CNN_Training_Images/IMG/center_2020_04_11_19_56_10_452.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_10_452.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_10_452.jpg,0,1,0,30.1898
CNN_Training_Images/IMG/center_2020_04_11_19_56_10_533.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_10_533.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_10_533.jpg,0,1,0,30.18994
CNN_Training_Images/IMG/center_2020_04_11_19_56_10_613.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_10_613.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_10_613.jpg,0,1,0,30.19028
CNN_Training_Images/IMG/center_2020_04_11_19_56_10_696.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_10_696.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_10_696.jpg,0,1,0,30.19032
CNN_Training_Images/IMG/center_2020_04_11_19_56_10_773.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_10_773.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_10_773.jpg,0,1,0,30.19031
CNN_Training_Images/IMG/center_2020_04_11_19_56_10_856.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_10_856.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_10_856.jpg,-0.25,1,0,30.17493
CNN_Training_Images/IMG/center_2020_04_11_19_56_10_938.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_10_938.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_10_938.jpg,0,1,0,30.18136
CNN_Training_Images/IMG/center_2020_04_11_19_56_11_008.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_11_008.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_11_008.jpg,0,1,0,30.18876
CNN_Training_Images/IMG/center_2020_04_11_19_56_11_083.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_11_083.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_11_083.jpg,0,1,0,30.19001
CNN_Training_Images/IMG/center_2020_04_11_19_56_11_164.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_11_164.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_11_164.jpg,0,1,0,30.19023
CNN_Training_Images/IMG/center_2020_04_11_19_56_11_243.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_11_243.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_11_243.jpg,0,1,0,30.19038
CNN_Training_Images/IMG/center_2020_04_11_19_56_11_318.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_11_318.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_11_318.jpg,0,1,0,30.19028
CNN_Training_Images/IMG/center_2020_04_11_19_56_11_395.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_11_395.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_11_395.jpg,0,1,0,30.19031
CNN_Training_Images/IMG/center_2020_04_11_19_56_11_473.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_11_473.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_11_473.jpg,0,1,0,30.19031
CNN_Training_Images/IMG/center_2020_04_11_19_56_11_550.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_11_550.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_11_550.jpg,-0.2,1,0,30.17987
CNN_Training_Images/IMG/center_2020_04_11_19_56_11_625.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_11_625.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_11_625.jpg,-0.4,1,0,30.15754
